,full_id,brand,name,price,old_price,discount,rating,total_reviews
541,generic-metal-pendant-lamp-shade-chandelier-lamp-cover-replacement-257589614,Generic,Metal Pendant Lamp Shade Chandelier Lamp Cover Replacement,13081.0,18313.0,29,0.0,0
542,generic-solar-fan-with-bulb-and-panel-rechargeable-table-fan-335963730,Generic,Solar Fan With Bulb And Panel Rechargeable Table Fan,62000.0,99999.0,38,0.0,0
543,generic-rechargeable-portable-table-top-mini-fan-with-led-light-335298775,Generic,Rechargeable Portable Table Top Mini Fan With Led Light,26999.0,26999.0,0,0.0,0
544,rechargeable-air-cooler-water-fan-lontor-mpg2068584,Lontor,Lontor RECHARGEABLE AIR COOLER [WATER FAN],170999.0,197000.0,13,3.8,11
545,18-plus-wall-fan-18-inch-ox-mpg3632942,Ox,Ox 18 Plus Wall Fan - 18'' Inch,29443.0,38000.0,23,4.4,69
546,generic-washing-machine-spin-motor-220v-50hz-188685505,Generic,Washing Machine Spin Motor 220V 50Hz,35000.0,105000.0,67,4.0,1
547,ox-20-inches-industrial-wall-fan-ox-43876397,Ox,"Ox 20"" Inches Industrial Wall Fan - Ox",84900.0,89999.0,6,4.7,17
548,binatone-18-inch-typhoon-series-standing-fan-ts-1880-317291271,Binatone,Binatone 18 Inch Typhoon Series Standing Fan TS-1880,62999.0,100000.0,37,0.0,0
549,qasa-rechargeable-fan-qrf-7918-curvy-18-364269237,Qasa,"Qasa Rechargeable Fan Qrf-7918 Curvy - 18""",95500.0,98000.0,3,5.0,1
550,generic-desktop-small-desk-fan-with-digital-power-display-335966448,Generic,Desktop Small Desk Fan With Digital Power Display,9900.0,19000.0,48,5.0,1
551,generic-incredible-metal-and-wood-side-tablestool-289905650,Generic,INCREDIBLE METAL AND WOOD SIDE TABLE/STOOL,37049.0,38999.0,5,0.0,0
552,royal-18-rechargeable-standing-fan-remote-rrf45h18b-71194918,Royal,"Royal 18"" Rechargeable Standing Fan + Remote RRF45H18B",125700.0,137900.0,9,4.7,3
553,generic-7200mah-rechargeable-fan-usb-folding-telescopic-7.7-inch-39030013,Generic,7200MaH Rechargeable Fan USB Folding Telescopic 7.7 Inch,19800.0,43550.0,55,4.5,30
554,ox-giant-62-ceiling-fan-97832359,Ox,Ox Giant 62 Ceiling Fan,45000.0,45000.0,0,4.0,3
555,qasa-quality-18rechargeable-standing-fan-wit-remote-control-324335454,Qasa,Qasa Quality 18”Rechargeable Standing Fan Wit Remote Control,93500.0,98000.0,5,0.0,0
556,duravolt-18-inch-rechargeable-stand-solar-fan-panel-288810756,Duravolt,Duravolt 18'' Inch Rechargeable Stand Solar Fan + Panel,113900.0,190000.0,40,4.0,1
557,rechargeable-mist-fan-with-solar-panel-and-usb-cable-andrakk-mpg2062407,Generic,Mist Rechargeable Standing Fan,185000.0,185000.0,0,4.5,4
558,ox-18-plus-standing-electric-fan-18-inches-66612707,Ox,"Ox 18"" PLUS STANDING ELECTRIC FAN - 18 Inches",32990.0,32990.0,0,4.4,51
559,generic-ipega-upgraded-cooling-fan-for-ps5with-3-speeds-control-kn-324140588,Generic,"Ipega Upgraded Cooling Fan for PS5,with 3 Speeds Control Kn",33084.0,63864.0,48,0.0,0
560,century-16-rechargeable-wall-fan-with-led-light-remote-control-367178491,Century,"Century 16"" Rechargeable wall Fan with LED Light & Remote Control",69800.0,80000.0,13,0.0,0
561,rechargeable-mini-usb-hand-fanbasebatterylanyardpink-generic-mpg2063018,Generic,Rechargeable Mini USB Hand Fan+base+battery+lanyard(pink),6350.0,6350.0,0,3.7,16
562,ox-18-inches-plus-wall-fan-18-123424975,Ox,Ox 18 Inches  Plus Wall Fan - 18'',38000.0,38000.0,0,4.0,2
563,century-heavy-breeze-wall-fan-18-inches-70586769,Century,"Century Heavy Breeze Wall Fan 18"" Inches",43200.0,55000.0,21,5.0,1
564,generic-12-inch-rechargeable-solar-table-fan-panel-2-bulbs-291643190,Generic,12'' Inch Rechargeable Solar Table Fan + Panel+ 2 Bulbs,49950.0,58000.0,14,0.0,0
565,heavy-breeze-fan-a-1691-binatone-mpg2737095,Binatone,"Binatone Mosquitoe Repellant Fan-16""",57800.0,78000.0,26,5.0,1
566,generic-air-cooler-fan-with-humidifier-water-spray-night-light-345188395,Generic,Air Cooler Fan With Humidifier Water Spray + Night Light,26600.0,45000.0,41,5.0,1
567,solar-century-18-rechargeable-standing-fan-with-panel-353597768,Solar,Solar Century 18 Rechargeable Standing Fan With Panel,150000.0,180000.0,17,4.0,1
568,hanging-neck-fan-aromatherapy-electric-sport-fan-generic-mpg3965537,Generic,Hanging Neck Fan- Aromatherapy Electric Sport Fan,9500.0,15000.0,37,3.7,22
569,qasa-ceiling-fan-370969282,Qasa,Qasa Ceiling fan ,25000.0,50000.0,50,0.0,0
570,century-16-inches-wall-rechargeable-fan-frcb-40-black-258059405,Century,Century 16 Inches Wall Rechargeable Fan (FRCB-40) - Black,72000.0,95000.0,24,4.2,13
571,generic-desktop-u-shaped-usb-plug-in-small-desktop-fan-gold-304251460,Generic,Desktop U-shaped USB Plug-in Small Desktop Fan - Gold,10500.0,19799.0,47,0.0,0
572,generic-4-inches-wallceiling-extractor-fan-round-back-252810734,Generic,4 Inches Wall/ceiling Extractor Fan Round Back,29500.0,38000.0,22,0.0,0
573,linsan-43-lcd-tower-fan-with-ionizer-lin-1001-lcd-5734719,Linsan,"Linsan 43"" LCD Tower Fan With Ionizer LIN- 1001 LCD",175000.0,175000.0,0,4.4,32
574,generic-spray-water-cooled-fan-usb-mini-electric-fan-green-281771397,Generic,Spray Water Cooled Fan USB Mini Electric Fan Green,13859.0,20000.0,31,5.0,1
575,ox-hexa-rechargeable-standing-18-fan-339130254,Ox,"Ox Hexa Rechargeable Standing 18"" Fan",67500.0,78000.0,13,5.0,1
576,bb-18-inches-home-industrial-fan-at-promo-price-265575271,BB,BB 18' Inches Home Industrial Fan @ Promo Price,29990.0,29990.0,0,3.0,4
577,lontis-lontor-rechargeable-standing-mist-fan-with-solar-panel-289062801,Lontis,Lontis Lontor Rechargeable Standing Mist Fan With Solar Panel,180000.0,220000.0,18,0.0,0
578,generic-car-dashboard-fan-with-double-head-2024-edition-308017271,Generic,Car Dashboard Fan With Double Head 2024 EDITION,10000.0,30000.0,67,4.0,3
579,qasa-quality-16-inch-rechargeable-fan-solar-panel-115374351,Qasa,Qasa Quality 16 Inch Rechargeable  Fan + Solar Panel,117000.0,150000.0,22,4.0,3
580,qasa-quality-acdc-sola-r-56-inches-remote-controlled-only-ceiling-fan-350403858,Qasa,Qasa Quality AC/DC  Sola R 56 Inches Remote Controlled Only Ceiling Fan,67000.0,100000.0,33,0.0,0
581,16-inch-standing-fan-nx-4400b-nexus-mpg2068609,Nexus,Nexus 16 Inches Standing Fan - NX 4400B,26500.0,40000.0,34,4.5,4
582,generic-multi-functional-rechargeable-table-fan-colorful-led-light-354961113,Generic,Multi-functional Rechargeable Table Fan Colorful Led Light,20912.0,39999.0,48,0.0,0
583,cloud-energy-16-10watt-dc-standing-fan-with-remote-control-inverter-fan-44964883,Cloud Energy,Cloud Energy 16'' 10watt DC Standing Fan With Remote Control-INVERTER FAN,69999.0,70199.0,1,4.0,60
584,binatone-56-long-blade-silent-breeze-ceiling-fan-cf-5603-373920131,Binatone,"Binatone  56"" Long Blade Silent Breeze Ceiling Fan Cf-5603",43000.0,87000.0,51,0.0,0
585,qasa-12-inches-solar-rechargeable-table-dc-fan-311831332,Qasa,Qasa 12 Inches Solar Rechargeable Table  DC Fan,56499.0,90000.0,37,5.0,1
586,futina-4-inches-wallceiling-extractor-fan-round-back-273753403,Futina,Futina 4'' Inches Wall/ceiling Extractor Fan Round Back,28500.0,36000.0,21,0.0,0
587,18inch-rechargeable-standing-fan-qasa-mpg3147387,Qasa,Qasa 18inch Rechargeable Standing Fan,86500.0,98000.0,12,4.0,22
588,generic-rechargeable-fans-standing-fans-desk-fan-floor-fan-home-outdoor-foldable-fan-usb-307481044,Generic,Rechargeable Fans Standing Fans Desk Fan Floor Fan Home Outdoor Foldable Fan USB,24196.0,49999.0,52,2.0,1
589,sonik-standing-fan-18inches-iron-blade-340095314,Sonik,Sonik Standing Fan 18inches (Iron Blade),25999.0,60000.0,57,0.0,0
590,generic-mobile-phone-radiator-mute-fast-cooling-mini-s1-mobile-game-artifact-live-streaming-heat-dissipation-back-clip-portable-368068889,Generic,Mobile Phone Radiator Mute Fast Cooling Mini S1 Mobile Game Artifact Live Streaming Heat Dissipation Back Clip Portable,4969.0,4969.0,0,0.0,0
591,orl-giant-60-inches-ceiling-fan-brown-66775784,Orl,Orl Giant 60 Inches Ceiling Fan -Brown,45900.0,45900.0,0,5.0,4
592,sonik-rechargeable-standing-fan18-with-remote-control-303371108,Sonik,"Sonik Rechargeable Standing Fan18"" With Remote Control",78999.0,300000.0,74,1.0,1
593,solar-rechargeable-fan-solar-panel-322216088,Solar,Solar Rechargeable Fan + Solar Panel,95999.0,140000.0,31,0.0,0
594,us-30-inch-industrial-standing-water-acmist-fan-171400846,US,US 30 Inch Industrial Standing Water AC/Mist Fan,230000.0,230000.0,0,4.7,3
595,replacement-batterypin-6v5-sonik-mpg2068807,Sonik,Sonik Replacement Battery Pin-6v5,11947.0,20000.0,40,5.0,1
596,century-standard-12-rechargeable-table-fan-frct-30-a1-42951164,Century,Century STANDARD 12'' RECHARGEABLE TABLE FAN FRCT-30-A1,47500.0,65000.0,27,4.2,48
597,stand-fan-407w-panasonic-mpg3147372,Panasonic,Panasonic Standing Fan - F-407W,220000.0,230000.0,4,5.0,1
598,lontor-16-inches-rechargeable-water-mist-fan-plus-solar-panel-291833775,Lontor,Lontor 16 Inches Rechargeable Water Mist Fan Plus Solar Panel,195000.0,195000.0,0,5.0,5
599,generic-table-fan-portable-mini-desk-fan-360-rotation-clip-on-fan-357891642,Generic,Table Fan Portable Mini Desk Fan 360 Rotation Clip-on Fan,17669.0,66922.0,74,0.0,0
600,sonik-short-4-blade-airflow-ceiling-fan-scf024-white-256098115,Sonik,"Sonik Short 4 Blade Airflow Ceiling Fan - Scf024"" White",24999.0,199000.0,87,0.0,0
601,solar-ost-16-rechargeable-standing-fan-363472240,Solar,"Solar OST 16"" Rechargeable Standing Fan",90249.0,160000.0,44,0.0,0
602,quality-16-rechargeable-fanremoteled-light-black-century-mpg4125076,Century,Century 16 Rechargeable Fan+Remote+LED Light -BLACK,77500.0,98000.0,21,4.4,94
603,lontor-12-inches-rechargeable-table-fan-with-solar-panel-board-331121903,Lontor,"Lontor 12"" Inches Rechargeable Table Fan With Solar Panel Board",48999.0,65000.0,25,0.0,0
604,generic-12inches-rechargeable-table-fan-solar-panel-plus-2-bulbs-309149333,Generic,12Inches Rechargeable Table Fan Solar Panel Plus 2 Bulbs,49900.0,49900.0,0,0.0,0
605,rechargeable-lamp-with-soft-touch-control-solar-enabled-dp-led-light-mpg3143444,Dp Led Light,Dp Led Light RECHARGEABLE LAMP WITH SOFT TOUCH CONTROL &SOLAR ENABLED,15000.0,19000.0,21,4.0,4
606,dp-rechargeable-8000mah-rotating-fan-with-led-light-function-320438531,Dp,Dp Rechargeable (8000mah)  Rotating Fan with LED light function,29449.0,40000.0,26,0.0,0
607,ox-25-short-blade-ceiling-fan-71843810,Ox,"Ox 25"" SHORT BLADE CEILING FAN",29900.0,29900.0,0,4.5,2
608,dp-portable-rechargeable-mini-hand-fan-329190174,Dp,Dp Portable  Rechargeable Mini Hand Fan,8500.0,8500.0,0,2.5,2
609,century-12-rechargeable-table-fan-frct-30-a1-249562091,Century,Century 12'' Rechargeable Table Fan FRCT-30-A1,47500.0,65000.0,27,0.0,0
610,quality-18inc-rechargeable-standing-fan-wit-remote-control-qasa-mpg3352839,Qasa,Qasa Quality 18inch Rechargeable Standing Fan Wit Remote Control,91490.0,178000.0,49,4.5,97
611,generic-6-inches-wallceiling-extractor-fan-round-back-futina-252810218,Generic,6 Inches Wall/ceiling Extractor Fan Round Back Futina,31500.0,35000.0,10,0.0,0
612,fashion-10000mah-clip-fan-portable-table-fan-mini-usb-rechargeable-252903334,Fashion,10000mAh Clip Fan Portable Table Fan Mini USB Rechargeable,46540.0,80310.0,42,0.0,0
613,duravolt-3in1-rechargeable-fan-drf3916a-with-solar-panel-led-bulbs-367209764,Duravolt,"Duravolt 3in1 Rechargeable FAN Drf3916A, With Solar Panel & LED Bulbs",79995.0,100000.0,20,0.0,0
614,generic-100-original-20ml-grey-cooling-paste-thermal-grease-paste-compound-silicone-for-cpu-heatsink-258883364,Generic,100%  Original 20ml Grey Cooling Paste Thermal Grease Paste Compound Silicone For CPU Heatsink,3500.0,3500.0,0,5.0,1
615,qasa-18-inches-rechargeable-standing-fan-375063923,Qasa,Qasa 18 Inches Rechargeable Standing Fan,83000.0,83000.0,0,0.0,0
616,generic-rechargeable-fans-standing-fans-desk-fan-floor-fan-home-outdoor-foldable-fan-usb-307863664,Generic,Rechargeable Fans Standing Fans Desk Fan Floor Fan Home Outdoor Foldable Fan USB,24657.0,42999.0,43,0.0,0
617,rechargeable-mist-fan-air-cooler-water-fan-with-remote-and-wheels-lontor-mpg3632932,Lontor,Lontor Rechargeable Mist Fan Air Cooler (Water Fan) With Remote And Wheels,167500.0,189000.0,11,4.8,11
618,generic-40mm-x-40mm-x-10mm-3pin-12v-dc-brushless-pc-computer-cooling-321377438,Generic,40mm x 40mm x 10mm 3Pin 12V DC Brushless PC Computer Cooling,1720.0,3440.0,50,0.0,0
619,generic-s8-portable-mute-handheld-desktop-electric-fan-multi-colour-77874995,Generic,S8 Portable Mute Handheld Desktop Electric Fan- Multi-colour,6500.0,7000.0,7,4.4,7
620,wow-17.2-inches-rechargeable-solar-stand-fan-38w-265607033,Wow,Wow 17.2 Inches Rechargeable Solar Stand Fan - 38w,56500.0,56500.0,0,4.0,14
621,generic-portable-air-conditioner-5-speed-cooling-fan-white-316119506,Generic,Portable Air Conditioner 5 Speed Cooling Fan - White,13276.0,27890.0,52,0.0,0
622,generic-10-wall-heat-extractor-fan-363197391,Generic,"10"" Wall Heat Extractor Fan",38010.0,50000.0,24,0.0,0
623,nexus-16-inch-standing-fan-nx-4400b-72151215,Nexus,Nexus 16 Inch Standing Fan - NX 4400B,27500.0,35000.0,21,4.7,3
624,lontor-12-inches-rechargeable-table-fan-with-solar-panel-and-bulbs-289310093,Lontor,"Lontor 12"" Inches Rechargeable Table Fan With Solar Panel And Bulbs",75500.0,75500.0,0,5.0,1
625,qasa-short-blade-ceiling-fan-24-inches-coffee-brownwhitefree-insulation-tape-90161666,Qasa,Qasa Short Blade Ceiling Fan -24 Inches COFFEE BROWN/WHITE+free Insulation Tape,28000.0,28000.0,0,0.0,0
626,generic-double-head-car-fan-360-degree-rotating-354215184,Generic,Double Head Car Fan 360 Degree Rotating,20500.0,25000.0,18,0.0,0
627,16-15watt-acdc-standing-fan-inverter-fan-tnt-star-mpg3147405,FUZHAO,FUZHAO 16'' 15watt DC Standing Fan-INVERTER FAN,40000.0,90000.0,56,0.0,0
628,baseus-usb-fan-serenity-high-quality-fan-240052144,Baseus,Baseus USB Fan Serenity High Quality Fan,19950.0,58000.0,66,4.8,5
629,century-6-inches-rechargeable-fan-with-led-frct-15-293798918,Century,Century 6 Inches Rechargeable Fan With Led ( FRCT-15),19950.0,30000.0,34,5.0,1
630,18inch-plus-standing-fan-ox-mpg3147347,Ox,Ox 18 PLUS STANDING FAN - 18 Inches,24390.0,68000.0,64,4.3,6
631,generic-rechargeable-portable-mini-fan-290222057,Generic,Rechargeable Portable Mini Fan,6500.0,6500.0,0,5.0,1
632,generic-17.2-inches-rechargeable-fan-high-speed-279709228,Generic,17.2 Inches Rechargeable Fan High Speed,57500.0,87500.0,34,3.9,25
633,qasa-26-industrial-fan-qpif-26-eco-free-extension-367942308,Qasa,"Qasa 26"" Industrial Fan QPIF-26 Eco +free Extension",97995.0,120000.0,18,0.0,0
634,generic-summer-cooling-fan-hand-fans-handmade-straw-fan-hand-woven-278153117,Generic,Summer Cooling Fan Hand Fans Handmade Straw Fan Hand - Woven,1599.0,4500.0,64,0.0,0
635,binatone-typhoon-series-20-inches-stand-fan-ts-2020-213942677,Binatone,Binatone Typhoon Series 20 Inches Stand Fan TS-2020,84500.0,190000.0,56,0.0,0
636,18-plus-standing-electric-fan-18-inches-ox-mpg3460252,Ox,"Ox 18"" PLUS STANDING FAN - 18 Inches",29789.0,35500.0,16,4.2,26
637,generic-permium-mini-usb-foldable-cooling-pad-for-7-15-pc-laptop-72851139,Generic,"Permium Mini USB Foldable Cooling  Pad For 7-15"" PC Laptop",7366.0,11049.0,33,0.0,0
638,rechargeable-mist-fan-ctl-cf041r-lontor-mpg3147301,Lontor,Lontor Rechargeable Mist Fan CTL-CF041R,160000.0,199000.0,20,3.7,12
639,binatone-24-short-blade-silent-breeze-ceiling-fan-cf-2476-363582040,Binatone,"Binatone 24"" Short Blade Silent Breeze Ceiling Fan Cf-2476",41500.0,89000.0,53,5.0,1
640,generic-desk-foldable-fan-table-fans-usb-household-fans-small-mini-fan-290389537,Generic,Desk Foldable Fan Table Fans Usb Household Fans Small Mini Fan,14652.0,22484.0,35,0.0,0
641,ox-plus-standing-fan-18-293103023,Ox,"Ox Plus Standing Fan 18""""",31999.0,150000.0,79,0.0,0
642,binatone-20-inches-typhoon-series-stand-fan-328015016,Binatone,Binatone 20 Inches Typhoon Series Stand Fan,80900.0,120000.0,33,5.0,1
643,lontor-12-inches-rechargeable-table-fan-with-solar-panel-board-331875784,Lontor,Lontor 12 Inches Rechargeable Table Fan With Solar Panel Board,49400.0,73000.0,32,0.0,0
644,26-inch-industrial-standing-fan-ox-mpg4128529,Ox,Ox 26 Inch Industrial Standing Fan,129900.0,129900.0,0,0.0,0
645,ox-electric-orbit-fan-60048524,Ox,Ox Electric Orbit Fan,35900.0,35900.0,0,4.5,2
646,26-inches-industrial-standing-fan-26-inches-ox-mpg3147367,Ox,Ox Industrial Stand Fan 26inches Original,118500.0,155000.0,24,0.0,0
647,qasa-18-inches-ac-dc-standing-fan-qsf-18-metal-blade-340004098,Qasa,Qasa 18 Inches  AC DC  Standing Fan QSF-18'' Metal Blade,48000.0,70000.0,31,0.0,0
648,fast-soft-touch-mini-fan-and-led-light-with-usb-dp-led-light-mpg3143440,Dp Led Light,Dp Led Light Fast Soft Touch Mini Fan And Led Light With Usb,23000.0,30000.0,23,4.0,29
649,generic-portable-usb-mini-handheld-clip-ultra-quiet-rechargeable-fan-277042215,Generic,Portable USB Mini Handheld Clip Ultra-quiet Rechargeable Fan,13860.0,29000.0,52,3.5,2
650,mini-usb-air-conditioner-and-humidifier-fan-with-led-night-light-338377029,Mini,Mini USB Air Conditioner And Humidifier Fan With Led Night Light,27360.0,45000.0,39,0.0,0
651,generic-8-inches-wall-heat-extractor-fan-363994390,Generic,8 Inches Wall Heat Extractor Fan,36000.0,48000.0,25,0.0,0
652,18-inches-rechargeable-fan-with-remote-led-light-century-mpg4125081,Century,"Century 18"" Rechargeable Fan+Remote+LED Light  RED/BLACK",87400.0,118500.0,26,4.4,169
653,usb-charging-folding-retractable-tabledesktop-fan-generic-mpg3631118,Generic,Rechargeable  Stretchable Table FAN & Standing Fan,21900.0,21900.0,0,3.9,43
654,dp-super-foldable-mini-rechargeable-handfree-fan-dp-7635-314719415,Dp,Dp Super Foldable Mini Rechargeable HandFree Fan DP-7635,7400.0,10000.0,26,4.0,1
655,century-18-inches-rechargeable-mist-fan-with-led-light-rc-45f-46137049,Century,"Century 18"" Inches Rechargeable Mist Fan With LED Light (RC 45F)",161500.0,245000.0,34,3.7,6
656,extractor-exhaust-kitchen-bathroom-toilet-wall-fan-8-inches-generic-mpg4128496,Generic,Extractor Exhaust Kitchen Bathroom Toilet Wall Fan- 8 Inches,40000.0,55000.0,27,0.0,0
657,binatone-56-long-blade-silent-breeze-ceiling-fan-cf-5676-373647854,Binatone,"Binatone 56"" Long Blade Silent Breeze Ceiling Fan CF-5676",48000.0,80000.0,40,0.0,0
658,sonik-short-4-blade-airflow-ceiling-fan-scf024-brown-256078353,Sonik,"Sonik Short 4 Blade Airflow Ceiling Fan - Scf024"" Brown",24999.0,199000.0,87,3.0,1
659,extractor-exhaust-kitchen-bathroom-toilet-wall-fan-10-inches-generic-mpg2067281,Generic,Extractor Exhaust Kitchen Bathroom Toilet Wall Fan- 10 Inches,40000.0,50000.0,20,4.5,2
660,qasa-acdc-solar-ceiling-fan-qcf-56-ebony-369779556,Qasa,Qasa AC/DC Solar Ceiling Fan QCF-56 Ebony,60500.0,75000.0,19,0.0,0
661,dp-led-light-rechargeable-table-fan-4000mah-generic-mpg4128469,Generic,Dp LED Light Rechargeable Table Fan 4000mAh,22000.0,22000.0,0,4.0,1
662,fashion-mini-desk-fan-portable-mini-fan-usb-ventilador-fan-132876562,Fashion,Mini Desk Fan Portable Mini Fan USB Ventilador Fan,4990.0,12000.0,58,0.0,0
663,duravolt-quality-18inches-3in1-rechargeable-fan-279992719,Duravolt,Duravolt Quality 18inches 3in1 Rechargeable Fan,114000.0,114000.0,0,3.0,1
664,16rechargeable-5-blade-fanremoteled-light-century-mpg4125080,Century,Century 16”Rechargeable Fan+Remote+LED Light,79800.0,130000.0,39,4.2,18
665,generic-7200mah-rechargeable-fan-usb-folding-telescopic-7.7-inch-max-pink-317873537,Generic,7200MaH Rechargeable Fan USB Folding Telescopic 7.7 Inch Max  PINK,22500.0,28000.0,20,0.0,0
666,binatone-noiseless-series-stand-fan-vs-1657-black..-354861919,Binatone,Binatone Noiseless Series Stand Fan VS-1657 - Black..,59900.0,90000.0,33,0.0,0
667,century-llc-16-inches-rechargeable-standing-fan-with-solar-panelled-light-remote-control-350983831,Century Llc,"Century Llc 16 inches Rechargeable standing fan with Solar panel,LED Light & Remote Control ",107000.0,170000.0,37,0.0,0
668,generic-12v-car-heating-and-cooling-dual-use-fan-253772787,Generic,12V Car Heating And Cooling Dual-use Fan,21180.0,30257.0,30,0.0,0
669,binatone-56-ceiling-fan-cf-5676i-ivory-287778156,Binatone,"Binatone 56"" Ceiling Fan CF-5676I (Ivory)",43599.0,52020.0,16,5.0,1
670,generic-16inches-rechargeable-acdc-solar-fan-with-20w-panel-and-one-led-bulb-374668887,Generic,16inches Rechargeable AC/DC solar fan with 20w panel and one Led bulb,69800.0,140000.0,50,0.0,0
